device_type,iteration,particle,candidate,warmup_alpha,stable_alpha,drift_alpha,anchor_strength,confirmation_windows,stable_batch_size,threshold_ceiling,objective,feasible,stable_fpr,controlled_drift_fpr,worst_client_stable_fpr,worst_client_controlled_drift_fpr,detection_rate,worst_group_detection,mean_group_shortfall,maximum_group_shortfall
edge-infrastructure,8,1,pso,0.32416428940978065,1.0837550983033332e-05,0.1482087765704856,0.5513266315051469,33,16,1.106007647226259,1000106.8146146674,False,0.0,0.0,0.0,0.0,0.7477203647416414,0.0,0.15604001371322698,0.99
edge-infrastructure,8,2,pso,0.34330262395258576,1e-05,0.11107538648363652,0.5603494554367454,36,16,1.378428584651149,1000106.8146146674,False,0.0,0.0,0.0,0.0,0.7477203647416414,0.0,0.15604001371322698,0.99
edge-infrastructure,8,3,pso,0.2825011422266944,1.0552686339272169e-05,0.11287084879698928,0.5461822370251321,38,25,1.1028277311590629,1000106.6435268173,False,0.0,0.0,0.0,0.0,0.756838905775076,0.0,0.15262737525148873,0.99
edge-infrastructure,8,4,pso,0.37251434096242075,1e-05,0.07310581589189288,0.24634308033671115,34,16,1.1294529396048443,1000106.9255010623,False,0.0,0.0,0.0,0.0,0.7446808510638298,0.0,0.15825470209812814,0.99
edge-infrastructure,8,5,pso,0.3266461500669584,1e-05,0.24999999999999994,0.5598036906080261,47,19,1.0644827234565686,1000106.8146146674,False,0.0,0.0,0.0,0.0,0.7477203647416414,0.0,0.15604001371322698,0.99
edge-infrastructure,8,6,pso,0.24824753731483112,1e-05,0.1870427549275388,0.6,47,16,1.0182954712772527,1000106.9455336757,False,0.0,0.1111111111111111,0.0,0.1111111111111111,0.7598784194528876,0.0,0.1520038852662966,0.99
edge-infrastructure,8,7,pso,0.2392733601217129,1e-05,0.15994826630759096,0.558658726182456,31,16,1.0711492713220738,1000106.9455336757,False,0.0,0.1111111111111111,0.0,0.1111111111111111,0.7598784194528876,0.0,0.1520038852662966,0.99
edge-infrastructure,8,8,pso,0.24400649343422232,1e-05,0.11161344589621486,0.6,34,16,1.1342189402876164,1000106.9455336757,False,0.0,0.1111111111111111,0.0,0.1111111111111111,0.7598784194528876,0.0,0.1520038852662966,0.99
edge-infrastructure,9,1,pso,0.3496814395397603,1.04858143794428e-05,0.18911503538088997,0.5537794255250273,41,17,1.1060106505211162,1000106.8146146674,False,0.0,0.0,0.0,0.0,0.7477203647416414,0.0,0.15604001371322698,0.99
edge-infrastructure,9,2,pso,0.2841594139357476,1e-05,0.15316569216383705,0.5601308372795931,35,16,1.1731250960801387,1000106.6435268173,False,0.0,0.0,0.0,0.0,0.756838905775076,0.0,0.15262737525148873,0.99
edge-infrastructure,9,3,pso,0.24188601080474578,1.0977257416029949e-05,0.10794971368082855,0.5392208185368158,38,21,1.1083169570630766,1000106.9455336757,False,0.0,0.1111111111111111,0.0,0.1111111111111111,0.7598784194528876,0.0,0.1520038852662966,0.99
edge-infrastructure,9,4,pso,0.38329805065758904,1.3411530799826487e-05,0.07251674263146916,0.29545995293311955,26,32,1.1258662311595922,1000106.9255010623,False,0.0,0.0,0.0,0.0,0.7446808510638298,0.0,0.15825470209812814,0.99
edge-infrastructure,9,5,pso,0.3186030003117308,1e-05,0.15063038686015146,0.5444490356660872,50,36,1.0684478630728218,1000106.8146146674,False,0.0,0.0,0.0,0.0,0.7477203647416414,0.0,0.15604001371322698,0.99
edge-infrastructure,9,6,pso,0.2619999944824428,1e-05,0.1409207473616049,0.6,46,16,1.0674901983475276,1000106.9455336757,False,0.0,0.1111111111111111,0.0,0.1111111111111111,0.7598784194528876,0.0,0.1520038852662966,0.99
edge-infrastructure,9,7,pso,0.23990128420736842,1e-05,0.12666004098852812,0.5513320120229,34,16,1.0983398063063528,1000106.9455336757,False,0.0,0.1111111111111111,0.0,0.1111111111111111,0.7598784194528876,0.0,0.1520038852662966,0.99
edge-infrastructure,9,8,pso,0.29756401271653565,1e-05,0.1307676176224498,0.5854784616154405,35,27,1.1213397607100355,1000106.6435268173,False,0.0,0.0,0.0,0.0,0.756838905775076,0.0,0.15262737525148873,0.99
edge-infrastructure,10,1,pso,0.2551706420310574,1.0367752169946334e-05,0.08136603958190108,0.5518102342399682,43,24,1.1059886939996764,1000106.6122003424,False,0.0,0.0,0.0,0.0,0.7598784194528876,0.0,0.1520038852662966,0.99
edge-infrastructure,10,2,pso,0.22217969550053407,1.0172473470094208e-05,0.17643885785907515,0.5552104659476891,36,16,1.0,1000106.9455336757,False,0.0,0.1111111111111111,0.0,0.1111111111111111,0.7598784194528876,0.0,0.1520038852662966,0.99
edge-infrastructure,10,3,pso,0.2691076950841212,1.0940751642701439e-05,0.11407288324788395,0.541949295677698,37,20,1.107990147108903,1000106.6435268173,False,0.0,0.0,0.0,0.0,0.756838905775076,0.0,0.15262737525148873,0.99
edge-infrastructure,10,4,pso,0.38113847355956676,1.6754710494720782e-05,0.0980141997956915,0.344726634884236,21,128,1.1770230159223196,1000106.9255010623,False,0.0,0.0,0.0,0.0,0.7446808510638298,0.0,0.15825470209812814,0.99
edge-infrastructure,10,5,pso,0.24120846420466116,0.0001630310142639037,0.08881473454117657,0.5320081320377728,34,32,1.115790664129064,1000106.6122003424,False,0.0,0.0,0.0,0.0,0.7598784194528876,0.0,0.1520038852662966,0.99
edge-infrastructure,10,6,pso,0.314581720488613,1e-05,0.0877082770199752,0.5274612816569423,34,16,1.0492454858025706,1000106.8146146674,False,0.0,0.0,0.0,0.0,0.7477203647416414,0.0,0.15604001371322698,0.99
edge-infrastructure,10,7,pso,0.27333757932582586,1e-05,0.1506886620213415,0.5463978204504839,35,16,1.126981203371415,1000106.6435268173,False,0.0,0.0,0.0,0.0,0.756838905775076,0.0,0.15262737525148873,0.99
edge-infrastructure,10,8,pso,0.27658308743052407,1e-05,0.1373931689940253,0.5371999646806432,37,33,1.1027797422476837,1000106.6435268173,False,0.0,0.0,0.0,0.0,0.756838905775076,0.0,0.15262737525148873,0.99
smart-plug,0,0,conservative,0.25,1e-05,0.05,0.25,32,64,1.3,1000013.7234501705,False,0.0,0.001984126984126984,0.0,0.013888888888888888,0.3218390804597701,0.0,0.007719413919413918,0.13285714285714284
smart-plug,1,1,pso,0.23606084656738668,0.00026692038854980125,0.11682538551855416,0.4964310218552838,37,103,1.4776679826760268,1000013.7393231863,False,0.0,0.00992063492063492,0.0,0.013888888888888888,0.3218390804597701,0.0,0.007719413919413918,0.13285714285714284
smart-plug,1,2,pso,0.25029730080494716,0.00012668928730197955,0.08677691212011927,0.39510730641947306,55,97,1.3174110448834278,1000013.7353549324,False,0.0,0.007936507936507936,0.0,0.013888888888888888,0.3218390804597701,0.0,0.007719413919413918,0.13285714285714284
smart-plug,1,3,pso,0.6804551544199526,0.0001841422919931205,0.13610606612456153,0.5259022786450371,43,21,1.0329323901925886,1000013.7055930276,False,0.0,0.0,0.0,0.0,0.3218390804597701,0.0,0.007719413919413918,0.13285714285714284
smart-plug,1,4,pso,0.06917668036675617,0.0007861622439716405,0.01152431234512995,0.43511373345677157,32,57,1.0923550808890277,1000006.4479857689,False,0.003968253968253968,0.013888888888888888,0.013888888888888888,0.013888888888888888,0.3275862068965517,0.0,0.003723809523809522,0.061428571428571416
smart-plug,1,5,pso,0.06669179027283494,2.179830441669497e-05,0.12227343920955684,0.1460167886261658,48,95,1.3137319699075185,1000013.7472596943,False,0.0,0.013888888888888888,0.0,0.013888888888888888,0.3218390804597701,0.0,0.007719413919413918,0.13285714285714284
smart-plug,1,6,pso,0.6737267096363392,0.00010176455003200384,0.011208471579554857,0.3224766439199096,19,30,1.5954958945502302,1000013.7055930276,False,0.0,0.0,0.0,0.0,0.3218390804597701,0.0,0.007719413919413918,0.13285714285714284
smart-plug,1,7,pso,0.13198473799271365,0.0007382728466583716,0.019679521788484422,0.05746365323169707,63,97,1.4242917548322316,1000013.7393231863,False,0.0,0.00992063492063492,0.0,0.013888888888888888,0.3218390804597701,0.0,0.007719413919413918,0.13285714285714284
smart-plug,1,8,pso,0.4586651374345,7.266461554797039e-05,0.040731539323002774,0.2562161759351065,57,51,1.2043331255583065,1000013.7055930276,False,0.0,0.0,0.0,0.0,0.3218390804597701,0.0,0.007719413919413918,0.13285714285714284
smart-plug,2,1,pso,0.06208500520042502,0.001171881570042956,0.056330918593162436,0.3773298615319451,35,55,1.1910734629181667,1000006.4559222768,False,0.005952380952380952,0.013888888888888888,0.013888888888888888,0.013888888888888888,0.3275862068965517,0.0,0.003723809523809522,0.061428571428571416
smart-plug,2,2,pso,0.10745350218408183,0.0008413329320282691,0.02071369812102321,0.4782024422223573,43,90,1.0279674088254513,1000013.7472596943,False,0.0,0.013888888888888888,0.0,0.013888888888888888,0.3218390804597701,0.0,0.007719413919413918,0.13285714285714284
smart-plug,2,3,pso,0.21319361071743936,0.0011184240733518732,0.01,0.4624137239180674,32,72,1.0122887347052751,1000013.7393231863,False,0.0,0.00992063492063492,0.0,0.013888888888888888,0.3218390804597701,0.0,0.007719413919413918,0.13285714285714284
smart-plug,2,4,pso,0.07718702573060493,0.0006979488010585974,0.012125810002622448,0.44999694551149216,34,52,1.076340162647845,1000013.7472596943,False,0.0,0.013888888888888888,0.0,0.013888888888888888,0.3218390804597701,0.0,0.007719413919413918,0.13285714285714284
smart-plug,2,5,pso,0.07583717954177524,2.9009546647993015e-05,0.02380945062915589,0.3942874104597274,41,51,1.2336758249284872,1000013.7472596943,False,0.0,0.013888888888888888,0.0,0.013888888888888888,0.3218390804597701,0.0,0.007719413919413918,0.13285714285714284
smart-plug,2,6,pso,0.049999999999999996,0.00014553679298646256,0.012347251975188408,0.3050123474109658,30,46,1.4889550862476137,1000006.4559222768,False,0.005952380952380952,0.013888888888888888,0.013888888888888888,0.013888888888888888,0.3275862068965517,0.0,0.003723809523809522,0.061428571428571416
smart-plug,2,7,pso,0.10527021861927983,0.0011285331115019235,0.013830450322411631,0.429851241775495,29,45,1.0,1000013.7472596943,False,0.0,0.013888888888888888,0.0,0.013888888888888888,0.3218390804597701,0.0,0.007719413919413918,0.13285714285714284
smart-plug,2,8,pso,0.049999999999999996,0.002015197146893642,0.013451355980144634,0.4116985995497814,17,48,1.1935881886267634,1000006.4559222768,False,0.005952380952380952,0.013888888888888888,0.013888888888888888,0.013888888888888888,0.3275862068965517,0.0,0.003723809523809522,0.061428571428571416
smart-plug,3,1,pso,0.049999999999999996,0.0025122084297072625,0.011586251069434561,0.3245505357636263,29,22,1.0,1000006.4559222768,False,0.005952380952380952,0.013888888888888888,0.013888888888888888,0.013888888888888888,0.3275862068965517,0.0,0.003723809523809522,0.061428571428571416
smart-plug,3,2,pso,0.05398460464306782,0.000781001983908884,0.01,0.43645891262053216,27,46,1.1714174631245435,1000006.4559222768,False,0.005952380952380952,0.013888888888888888,0.013888888888888888,0.013888888888888888,0.3275862068965517,0.0,0.003723809523809522,0.061428571428571416
smart-plug,3,3,pso,0.08593197998651021,0.0012611787822132442,0.04929233075126901,0.3971049159078413,34,67,1.1224473200549627,1000013.7472596943,False,0.0,0.013888888888888888,0.0,0.013888888888888888,0.3218390804597701,0.0,0.007719413919413918,0.13285714285714284
smart-plug,3,4,pso,0.07654693701084635,0.0008081880610163234,0.011702817261997981,0.4320557414427607,32,53,1.0763784567393806,1000013.7472596943,False,0.0,0.013888888888888888,0.0,0.013888888888888888,0.3218390804597701,0.0,0.007719413919413918,0.13285714285714284
smart-plug,3,5,pso,0.06387096376444638,6.793274448436833e-05,0.01,0.3899599362885661,37,82,1.1760080384029508,1000006.4479857689,False,0.003968253968253968,0.013888888888888888,0.013888888888888888,0.013888888888888888,0.3275862068965517,0.0,0.003723809523809522,0.061428571428571416
smart-plug,3,6,pso,0.049999999999999996,0.001887170632345048,0.01227003809624938,0.34281120793395237,40,61,1.026489235124058,1000006.4559222768,False,0.005952380952380952,0.013888888888888888,0.013888888888888888,0.013888888888888888,0.3275862068965517,0.0,0.003723809523809522,0.061428571428571416
smart-plug,3,7,pso,0.09040711826711154,0.0010873844745893366,0.017897553911327732,0.23055723917344018,21,50,1.0,1000013.7472596943,False,0.0,0.013888888888888888,0.0,0.013888888888888888,0.3218390804597701,0.0,0.007719413919413918,0.13285714285714284
smart-plug,3,8,pso,0.049999999999999996,0.004999999999999999,0.01,0.5319915284511466,8,53,1.1680567875071204,1000006.4559222768,False,0.005952380952380952,0.013888888888888888,0.013888888888888888,0.013888888888888888,0.3275862068965517,0.0,0.003723809523809522,0.061428571428571416
smart-plug,4,1,pso,0.049999999999999996,0.00040159611379603265,0.01,0.3788690149470004,31,80,1.0241852303559238,1000006.4559222768,False,0.005952380952380952,0.013888888888888888,0.013888888888888888,0.013888888888888888,0.3275862068965517,0.0,0.003723809523809522,0.061428571428571416
smart-plug,4,2,pso,0.049999999999999996,0.000747601894903834,0.01,0.4061123824236097,20,22,1.1696002491407937,1000006.4559222768,False,0.005952380952380952,0.013888888888888888,0.013888888888888888,0.013888888888888888,0.3275862068965517,0.0,0.003723809523809522,0.061428571428571416
smart-plug,4,3,pso,0.049999999999999996,0.0001110971949951199,0.04847862630165955,0.41815146258842223,48,16,1.1767838422410197,1000006.4559222768,False,0.005952380952380952,0.013888888888888888,0.013888888888888888,0.013888888888888888,0.3275862068965517,0.0,0.003723809523809522,0.061428571428571416
smart-plug,4,4,pso,0.0732119024848368,0.0008457354684122069,0.011069942280173427,0.4278254971860681,29,63,1.0940948122809928,1000013.7472596943,False,0.0,0.013888888888888888,0.0,0.013888888888888888,0.3218390804597701,0.0,0.007719413919413918,0.13285714285714284
smart-plug,4,5,pso,0.059983602445109134,0.002061375558332032,0.01,0.4356249283037813,32,71,1.1117094380571226,1000006.4559222768,False,0.005952380952380952,0.013888888888888888,0.013888888888888888,0.013888888888888888,0.3275862068965517,0.0,0.003723809523809522,0.061428571428571416
smart-plug,4,6,pso,0.049999999999999996,0.004999999999999999,0.011586206406921871,0.35790775767839333,28,66,1.122546572292864,1000006.4559222768,False,0.005952380952380952,0.013888888888888888,0.013888888888888888,0.013888888888888888,0.3275862068965517,0.0,0.003723809523809522,0.061428571428571416
smart-plug,4,7,pso,0.06226519536408369,0.0005893087360180768,0.02006656838949347,0.1407288322470465,64,87,1.0,1000013.7472596943,False,0.0,0.013888888888888888,0.0,0.013888888888888888,0.3218390804597701,0.0,0.007719413919413918,0.13285714285714284
smart-plug,4,8,pso,0.049999999999999996,0.0008392438647620195,0.01,0.4319971346723758,8,59,1.123301263080196,1000006.4559222768,False,0.005952380952380952,0.013888888888888888,0.013888888888888888,0.013888888888888888,0.3275862068965517,0.0,0.003723809523809522,0.061428571428571416
smart-plug,5,1,pso,0.06658372797148215,0.0008578665327593957,0.031585328573135577,0.44709321698489873,32,94,1.1765692417664342,1000006.4559222768,False,0.005952380952380952,0.013888888888888888,0.013888888888888888,0.013888888888888888,0.3275862068965517,0.0,0.003723809523809522,0.061428571428571416
smart-plug,5,2,pso,0.05491816995976463,0.000765520366679896,0.01,0.4418178569799259,25,78,1.0681283346615347,1000006.4559222768,False,0.005952380952380952,0.013888888888888888,0.013888888888888888,0.013888888888888888,0.3275862068965517,0.0,0.003723809523809522,0.061428571428571416
smart-plug,5,3,pso,0.049999999999999996,2.86312277448749e-05,0.01,0.45669665593589004,42,22,1.1452863406168972,1000006.4559222768,False,0.005952380952380952,0.013888888888888888,0.013888888888888888,0.013888888888888888,0.3275862068965517,0.0,0.003723809523809522,0.061428571428571416
smart-plug,5,4,pso,0.06461190765831075,0.0007488492024762654,0.011064762555718064,0.4408837339020814,32,63,1.1041801236928792,1000006.4559222768,False,0.005952380952380952,0.013888888888888888,0.013888888888888888,0.013888888888888888,0.3275862068965517,0.0,0.003723809523809522,0.061428571428571416
smart-plug,5,5,pso,0.06544230822110061,0.00014295036515306401,0.01,0.4189984402239793,32,66,1.1364603490710505,1000006.4559222768,False,0.005952380952380952,0.013888888888888888,0.013888888888888888,0.013888888888888888,0.3275862068965517,0.0,0.003723809523809522,0.061428571428571416
smart-plug,5,6,pso,0.049999999999999996,0.00047697114319554773,0.012055448385758902,0.40042577588081013,25,41,1.4570424460591438,1000006.4559222768,False,0.005952380952380952,0.013888888888888888,0.013888888888888888,0.013888888888888888,0.3275862068965517,0.0,0.003723809523809522,0.061428571428571416
smart-plug,5,7,pso,0.11402370461229408,0.0005257605743156869,0.011087621866359164,0.2297173895873561,64,122,1.5461813753090414,1000013.7472596943,False,0.0,0.013888888888888888,0.0,0.013888888888888888,0.3218390804597701,0.0,0.007719413919413918,0.13285714285714284
smart-plug,5,8,pso,0.049999999999999996,0.0005985517743414805,0.01492529562112286,0.34029594038614086,8,56,1.1688965872683041,1000006.4559222768,False,0.005952380952380952,0.013888888888888888,0.013888888888888888,0.013888888888888888,0.3275862068965517,0.0,0.003723809523809522,0.061428571428571416
smart-plug,6,1,pso,0.0829574218439742,0.0022319371116062384,0.04304423411076154,0.45480336235569135,33,91,1.3007503932189217,1000013.7472596943,False,0.0,0.013888888888888888,0.0,0.013888888888888888,0.3218390804597701,0.0,0.007719413919413918,0.13285714285714284
smart-plug,6,2,pso,0.07890889391343488,0.0008178312351051363,0.01,0.4530503141528787,30,104,1.047903523387333,1000013.7472596943,False,0.0,0.013888888888888888,0.0,0.013888888888888888,0.3218390804597701,0.0,0.007719413919413918,0.13285714285714284
smart-plug,6,3,pso,0.06303964974465706,2.803635927273846e-05,0.01,0.45806340739741014,36,27,1.095172264832732,1000006.4559222768,False,0.005952380952380952,0.013888888888888888,0.013888888888888888,0.013888888888888888,0.3275862068965517,0.0,0.003723809523809522,0.061428571428571416
smart-plug,6,4,pso,0.06273569216209508,0.0007328954158833992,0.01156792444662705,0.44231233681645393,33,56,1.1000173491959115,1000006.4559222768,False,0.005952380952380952,0.013888888888888888,0.013888888888888888,0.013888888888888888,0.3275862068965517,0.0,0.003723809523809522,0.061428571428571416
smart-plug,6,5,pso,0.07175100937772436,2.4249541981136096e-05,0.01,0.4040331000804255,36,73,1.1472264963215428,1000013.7472596943,False,0.0,0.013888888888888888,0.0,0.013888888888888888,0.3218390804597701,0.0,0.007719413919413918,0.13285714285714284
smart-plug,6,6,pso,0.07360400351232789,2.7649618575285912e-05,0.012131120164077226,0.3587202515654385,32,32,1.5042277689622172,1000013.7472596943,False,0.0,0.013888888888888888,0.0,0.013888888888888888,0.3218390804597701,0.0,0.007719413919413918,0.13285714285714284
smart-plug,6,7,pso,0.1750269785275693,0.001145546662247994,0.01,0.3715649463564995,51,25,1.3683268580453989,1000013.7393231863,False,0.0,0.00992063492063492,0.0,0.013888888888888888,0.3218390804597701,0.0,0.007719413919413918,0.13285714285714284
smart-plug,6,8,pso,0.049999999999999996,0.001024703279094723,0.014484166754976057,0.3637963013033767,29,55,1.1542719059148092,1000006.4559222768,False,0.005952380952380952,0.013888888888888888,0.013888888888888888,0.013888888888888888,0.3275862068965517,0.0,0.003723809523809522,0.061428571428571416
smart-plug,7,1,pso,0.06822924906175735,0.0014796825331409747,0.016103334283140962,0.39250755861614534,34,45,1.1995896618012396,1000013.7472596943,False,0.0,0.013888888888888888,0.0,0.013888888888888888,0.3218390804597701,0.0,0.007719413919413918,0.13285714285714284
smart-plug,7,2,pso,0.08507365627101086,0.0007680801170212375,0.01,0.43785132040351954,34,50,1.0941651693471905,1000013.7472596943,False,0.0,0.013888888888888888,0.0,0.013888888888888888,0.3218390804597701,0.0,0.007719413919413918,0.13285714285714284
smart-plug,7,3,pso,0.05376585650054126,0.00034682728897345407,0.0603883570343335,0.4063103930999332,43,46,1.0985371502808365,1000006.4559222768,False,0.005952380952380952,0.013888888888888888,0.013888888888888888,0.013888888888888888,0.3275862068965517,0.0,0.003723809523809522,0.061428571428571416
smart-plug,7,4,pso,0.07092198546466381,0.0008655617103945411,0.01183515054856198,0.43302160568159803,31,54,1.0954879234359103,1000013.78297398,False,0.001984126984126984,0.013888888888888888,0.013888888888888888,0.013888888888888888,0.3218390804597701,0.0,0.007719413919413918,0.13285714285714284
smart-plug,7,5,pso,0.07230295105008885,1.4625773086376035e-05,0.01,0.41638853706948287,36,58,1.1184093406979696,1000013.7472596943,False,0.0,0.013888888888888888,0.0,0.013888888888888888,0.3218390804597701,0.0,0.007719413919413918,0.13285714285714284
smart-plug,7,6,pso,0.07526501754594894,1.6587882359089296e-05,0.012306338506913738,0.3646659079402018,34,32,1.474397036212392,1000013.7472596943,False,0.0,0.013888888888888888,0.0,0.013888888888888888,0.3218390804597701,0.0,0.007719413919413918,0.13285714285714284
smart-plug,7,7,pso,0.054569226580798734,0.000981236598064667,0.013894379293954035,0.09096699303081618,36,16,1.177425039025797,1000013.7472596943,False,0.0,0.013888888888888888,0.0,0.013888888888888888,0.3218390804597701,0.0,0.007719413919413918,0.13285714285714284
smart-plug,7,8,pso,0.049999999999999996,0.001172608051074339,0.011470770013245543,0.41653128086006086,39,49,1.1061916267049432,1000006.4559222768,False,0.005952380952380952,0.013888888888888888,0.013888888888888888,0.013888888888888888,0.3275862068965517,0.0,0.003723809523809522,0.061428571428571416
smart-plug,8,1,pso,0.052338331800352564,0.00044522161901771495,0.01085693917859205,0.3431773157466186,34,29,1.0730352506809475,1000006.4559222768,False,0.005952380952380952,0.013888888888888888,0.013888888888888888,0.013888888888888888,0.3275862068965517,0.0,0.003723809523809522,0.061428571428571416
smart-plug,8,2,pso,0.06919274775114988,0.0007655673613060632,0.01010828017912214,0.4222975559670393,35,16,1.153970917028039,1000006.440049261,False,0.001984126984126984,0.013888888888888888,0.013888888888888888,0.013888888888888888,0.3275862068965517,0.0,0.003723809523809522,0.061428571428571416
smart-plug,8,3,pso,0.049999999999999996,0.0015355562860297474,0.041132062629178616,0.3935774142821738,46,58,1.1789135262707298,1000006.4559222768,False,0.005952380952380952,0.013888888888888888,0.013888888888888888,0.013888888888888888,0.3275862068965517,0.0,0.003723809523809522,0.061428571428571416
smart-plug,8,4,pso,0.07378827584031464,0.0008207153535167919,0.011740802154698735,0.42971711332253987,30,56,1.0899092317416008,1000013.7472596943,False,0.0,0.013888888888888888,0.0,0.013888888888888888,0.3218390804597701,0.0,0.007719413919413918,0.13285714285714284
smart-plug,8,5,pso,0.0673503961467213,2.8751805328561538e-05,0.01,0.4069147741865215,35,77,1.1730980791872088,1000006.440049261,False,0.001984126984126984,0.013888888888888888,0.013888888888888888,0.013888888888888888,0.3275862068965517,0.0,0.003723809523809522,0.061428571428571416
smart-plug,8,6,pso,0.07381576904272834,0.0038800685656282313,0.01186991621512722,0.3547866379792727,33,56,1.2932331232123304,1000013.7472596943,False,0.0,0.013888888888888888,0.0,0.013888888888888888,0.3218390804597701,0.0,0.007719413919413918,0.13285714285714284
smart-plug,8,7,pso,0.049999999999999996,0.0005749439866317945,0.029055115041148955,0.11849437847344345,56,35,1.306678928439355,1000013.7472596943,False,0.0,0.013888888888888888,0.0,0.013888888888888888,0.3218390804597701,0.0,0.007719413919413918,0.13285714285714284
smart-plug,8,8,pso,0.07602559781671579,0.0013819877941325881,0.01154843984281774,0.4652372572998602,11,50,1.1507662277092388,1000013.78297398,False,0.001984126984126984,0.013888888888888888,0.013888888888888888,0.013888888888888888,0.3218390804597701,0.0,0.007719413919413918,0.13285714285714284
smart-plug,9,1,pso,0.07702116863788708,0.00025722367929215107,0.014114967142109015,0.35916745841096576,37,39,1.1461023449989747,1000013.7472596943,False,0.0,0.013888888888888888,0.0,0.013888888888888888,0.3218390804597701,0.0,0.007719413919413918,0.13285714285714284
smart-plug,9,2,pso,0.05987512222142022,0.000763813325057272,0.010184773165308393,0.411409920861503,36,16,1.195834940404633,1000006.4559222768,False,0.005952380952380952,0.013888888888888888,0.013888888888888888,0.013888888888888888,0.3275862068965517,0.0,0.003723809523809522,0.061428571428571416
smart-plug,9,3,pso,0.0714783327386072,7.591135752783565e-05,0.03031858792779491,0.40326169691384445,36,17,1.2217355602859281,1000013.7472596943,False,0.0,0.013888888888888888,0.0,0.013888888888888888,0.3218390804597701,0.0,0.007719413919413918,0.13285714285714284
smart-plug,9,4,pso,0.0685206160640759,0.0007404159061646603,0.010919837015805487,0.43089786737910396,32,58,1.1282336744806887,1000006.4479857689,False,0.003968253968253968,0.013888888888888888,0.013888888888888888,0.013888888888888888,0.3275862068965517,0.0,0.003723809523809522,0.061428571428571416
smart-plug,9,5,pso,0.0647129585739369,0.0018702292746254003,0.01,0.4042616687531677,35,36,1.2043051364965625,1000006.4559222768,False,0.005952380952380952,0.013888888888888888,0.013888888888888888,0.013888888888888888,0.3275862068965517,0.0,0.003723809523809522,0.061428571428571416
smart-plug,9,6,pso,0.049999999999999996,0.004999999999999999,0.010954617918630135,0.4080214376258672,31,55,1.0356441528455598,1000006.4559222768,False,0.005952380952380952,0.013888888888888888,0.013888888888888888,0.013888888888888888,0.3275862068965517,0.0,0.003723809523809522,0.061428571428571416
smart-plug,9,7,pso,0.13830433243298082,0.0007515454665053555,0.01,0.3288569508970675,64,123,1.226905019801347,1000013.7472596943,False,0.0,0.013888888888888888,0.0,0.013888888888888888,0.3218390804597701,0.0,0.007719413919413918,0.13285714285714284
smart-plug,9,8,pso,0.09479673130116847,0.0015719046533491335,0.012368470231080033,0.4552527997635179,8,22,1.2015432605120229,1000013.7472596943,False,0.0,0.013888888888888888,0.0,0.013888888888888888,0.3218390804597701,0.0,0.007719413919413918,0.13285714285714284
smart-plug,10,1,pso,0.07908786269574546,0.0004095329062311168,0.03362643363370234,0.4161678386682261,36,28,1.224803274563443,1000013.7472596943,False,0.0,0.013888888888888888,0.0,0.013888888888888888,0.3218390804597701,0.0,0.007719413919413918,0.13285714285714284
smart-plug,10,2,pso,0.0689557262254432,0.0007657367968552913,0.010052207462932799,0.4309261826356934,36,16,1.143153180636245,1000006.4479857689,False,0.003968253968253968,0.013888888888888888,0.013888888888888888,0.013888888888888888,0.3275862068965517,0.0,0.003723809523809522,0.061428571428571416
smart-plug,10,3,pso,0.08368693660908912,3.8659234914413595e-05,0.030629019299997406,0.41666645249755535,44,16,1.2127127975543546,1000013.7472596943,False,0.0,0.013888888888888888,0.0,0.013888888888888888,0.3218390804597701,0.0,0.007719413919413918,0.13285714285714284
smart-plug,10,4,pso,0.06635640027137689,0.0007244976975875511,0.010746441280108272,0.43638215604172836,37,24,1.144438710706277,1000006.4559222768,False,0.005952380952380952,0.013888888888888888,0.013888888888888888,0.013888888888888888,0.3275862068965517,0.0,0.003723809523809522,0.061428571428571416
smart-plug,10,5,pso,0.0677238634637123,0.0024056190873240693,0.01,0.42782735290427437,35,16,1.1900458120117627,1000006.4559222768,False,0.005952380952380952,0.013888888888888888,0.013888888888888888,0.013888888888888888,0.3275862068965517,0.0,0.003723809523809522,0.061428571428571416
smart-plug,10,6,pso,0.049999999999999996,0.004999999999999999,0.011951846319304306,0.4379593535888704,34,30,1.3819127697596025,1000006.4559222768,False,0.005952380952380952,0.013888888888888888,0.013888888888888888,0.013888888888888888,0.3275862068965517,0.0,0.003723809523809522,0.061428571428571416
smart-plug,10,7,pso,0.1936366752781035,0.0009243337763502009,0.01,0.3393383502732965,38,128,1.2090249972705691,1000013.7393231863,False,0.0,0.00992063492063492,0.0,0.013888888888888888,0.3218390804597701,0.0,0.007719413919413918,0.13285714285714284
smart-plug,10,8,pso,0.06061709509644155,0.0011945302294565252,0.012199317220233541,0.37925779019091577,19,21,1.178897559931056,1000006.4559222768,False,0.005952380952380952,0.013888888888888888,0.013888888888888888,0.013888888888888888,0.3275862068965517,0.0,0.003723809523809522,0.061428571428571416
network-device,0,0,conservative,0.25,1e-05,0.05,0.25,32,64,1.3,1000108.0755564962,False,0.1736111111111111,0.006944444444444444,0.3055555555555556,0.013888888888888888,0.8112244897959183,0.0,0.15465568774578722,0.99
