device_type,iteration,particle,candidate,warmup_alpha,stable_alpha,drift_alpha,anchor_strength,confirmation_windows,stable_batch_size,threshold_ceiling,objective,stable_fpr,controlled_drift_fpr,worst_client_stable_fpr,worst_client_controlled_drift_fpr,detection_rate,worst_group_detection,mean_group_shortfall,maximum_group_shortfall
thermostat,4,7,pso,0.049999999999999996,0.00036632795623426165,0.1,0.6,8,16,1.5190289961020138,0.009203318077803198,0.0015255530129672007,0.0,0.0015255530129672007,0.0,0.9990000000000001,0.998,0.0,0.0
thermostat,4,8,pso,0.0017655038555931795,0.00016800838238803542,0.044707444476128365,0.48299248575261144,11,19,1.4749410826581384,0.009223318077803196,0.0015255530129672007,0.0,0.0015255530129672007,0.0,0.9986000000000002,0.998,0.0,0.0
thermostat,5,1,pso,0.04860779453964509,0.0006809209132120543,0.1,0.6,18,29,1.4327882396085252,0.009203318077803198,0.0015255530129672007,0.0,0.0015255530129672007,0.0,0.9990000000000001,0.998,0.0,0.0
thermostat,5,2,pso,0.049999999999999996,0.00034603501841866884,0.1,0.5919725278799197,12,49,1.539969870327436,0.009203318077803198,0.0015255530129672007,0.0,0.0015255530129672007,0.0,0.9990000000000001,0.998,0.0,0.0
thermostat,5,3,pso,0.049999999999999996,2.439122899906307e-05,0.1,0.6,52,81,1.4563063414997275,0.009203318077803198,0.0015255530129672007,0.0,0.0015255530129672007,0.0,0.9990000000000001,0.998,0.0,0.0
thermostat,5,4,pso,0.035997964372357104,0.0002304865435560708,0.08573567661408546,0.6,10,26,1.4506237470753756,0.009203318077803198,0.0015255530129672007,0.0,0.0015255530129672007,0.0,0.9990000000000001,0.998,0.0,0.0
thermostat,5,5,pso,0.035929917984906155,4.90312914592262e-05,0.09608625528405908,0.6,12,36,1.4088962075555118,0.009203318077803198,0.0015255530129672007,0.0,0.0015255530129672007,0.0,0.9990000000000001,0.998,0.0,0.0
thermostat,5,6,pso,0.049999999999999996,0.00045298325056662535,0.08705368932094966,0.6,8,25,1.4436113577156466,0.009203318077803198,0.0015255530129672007,0.0,0.0015255530129672007,0.0,0.9990000000000001,0.998,0.0,0.0
thermostat,5,7,pso,0.04243381106217308,2.4101139821184208e-05,0.1,0.6,17,35,1.3158049941302208,0.009203318077803198,0.0015255530129672007,0.0,0.0015255530129672007,0.0,0.9990000000000001,0.998,0.0,0.0
thermostat,5,8,pso,0.012204219023749878,5.849887114275364e-05,0.04637197633730622,0.5284467694308284,13,20,1.498742172765533,0.00921331807780319,0.0015255530129672007,0.0,0.0015255530129672007,0.0,0.9988000000000002,0.998,0.0,0.0
thermostat,6,1,pso,0.029654196722977977,7.26522474469265e-05,0.1,0.6,18,17,1.470873338996755,0.009203318077803198,0.0015255530129672007,0.0,0.0015255530129672007,0.0,0.9990000000000001,0.998,0.0,0.0
thermostat,6,2,pso,0.049999999999999996,0.00020211514429847754,0.1,0.6,9,47,1.4170625409403494,0.009203318077803198,0.0015255530129672007,0.0,0.0015255530129672007,0.0,0.9990000000000001,0.998,0.0,0.0
thermostat,6,3,pso,0.04816988213147715,0.000263152950087855,0.012301902058617049,0.6,50,86,1.3320168185547834,0.009203318077803198,0.0015255530129672007,0.0,0.0015255530129672007,0.0,0.9990000000000001,0.998,0.0,0.0
thermostat,6,4,pso,0.045373318439238114,0.0002453636708646731,0.08302940846566659,0.6,10,33,1.4569718025174252,0.009203318077803198,0.0015255530129672007,0.0,0.0015255530129672007,0.0,0.9990000000000001,0.998,0.0,0.0
thermostat,6,5,pso,0.019738866112304954,0.00015773178583418013,0.019881267786910285,0.6,11,37,1.4183829902936158,0.009203318077803198,0.0015255530129672007,0.0,0.0015255530129672007,0.0,0.9990000000000001,0.998,0.0,0.0
thermostat,6,6,pso,0.049999999999999996,0.00021596560642916663,0.049665115082058134,0.6,8,31,1.3670536813378649,0.009203318077803198,0.0015255530129672007,0.0,0.0015255530129672007,0.0,0.9990000000000001,0.998,0.0,0.0
thermostat,6,7,pso,0.026693262848733402,1.2510062730537503e-05,0.09354917795706735,0.6,28,65,1.3455131383288248,0.009203318077803198,0.0015255530129672007,0.0,0.0015255530129672007,0.0,0.9990000000000001,0.998,0.0,0.0
thermostat,6,8,pso,0.049999999999999996,3.4723208123888e-05,0.06782205639370575,0.6,13,31,1.5141918161014019,0.009203318077803198,0.0015255530129672007,0.0,0.0015255530129672007,0.0,0.9990000000000001,0.998,0.0,0.0
thermostat,7,1,pso,0.03074400210102514,7.501935974423949e-05,0.1,0.6,13,26,1.4678014007613978,0.009203318077803198,0.0015255530129672007,0.0,0.0015255530129672007,0.0,0.9990000000000001,0.998,0.0,0.0
thermostat,7,2,pso,0.049999999999999996,0.00027168967302038365,0.0925479488488971,0.5920080843729839,10,40,1.1971511040283294,0.009203318077803198,0.0015255530129672007,0.0,0.0015255530129672007,0.0,0.9990000000000001,0.998,0.0,0.0
thermostat,7,3,pso,0.035633123140928015,0.0007803635338177991,0.009804737167660319,0.6,21,28,1.3014047301843696,0.009203318077803198,0.0015255530129672007,0.0,0.0015255530129672007,0.0,0.9990000000000001,0.998,0.0,0.0
thermostat,7,4,pso,0.04666294696006351,0.00023449583977651846,0.08304387909645403,0.5988136008888872,10,32,1.4611906495003684,0.009203318077803198,0.0015255530129672007,0.0,0.0015255530129672007,0.0,0.9990000000000001,0.998,0.0,0.0
thermostat,7,5,pso,0.017685737916110642,0.00027146069812155715,0.0293779801120089,0.6,10,32,1.4962361447208647,0.00921331807780319,0.0015255530129672007,0.0,0.0015255530129672007,0.0,0.9988000000000002,0.998,0.0,0.0
thermostat,7,6,pso,0.049999999999999996,0.00011504484671896117,0.050549165804984024,0.6,8,43,1.4189207250680722,0.009203318077803198,0.0015255530129672007,0.0,0.0015255530129672007,0.0,0.9990000000000001,0.998,0.0,0.0
thermostat,7,7,pso,0.03449942619194934,0.00028113287171039914,0.06430802234009994,0.6,15,112,1.504409756606997,0.009203318077803198,0.0015255530129672007,0.0,0.0015255530129672007,0.0,0.9990000000000001,0.998,0.0,0.0
thermostat,7,8,pso,0.049999999999999996,6.795273931077859e-05,0.09556042639489606,0.6,11,37,1.502049817326443,0.009203318077803198,0.0015255530129672007,0.0,0.0015255530129672007,0.0,0.9990000000000001,0.998,0.0,0.0
thermostat,8,1,pso,0.031499546242485445,0.0001882011076791499,0.09140122511267193,0.6,21,28,1.4376213422248747,0.009203318077803198,0.0015255530129672007,0.0,0.0015255530129672007,0.0,0.9990000000000001,0.998,0.0,0.0
thermostat,8,2,pso,0.049999999999999996,0.0002965017326663893,0.08612788372206505,0.5888279840535156,12,40,1.262644093579581,0.009203318077803198,0.0015255530129672007,0.0,0.0015255530129672007,0.0,0.9990000000000001,0.998,0.0,0.0
thermostat,8,3,pso,0.040083074197292914,0.00034170375486984193,0.024060247631559475,0.6,29,39,1.4342406626215083,0.009203318077803198,0.0015255530129672007,0.0,0.0015255530129672007,0.0,0.9990000000000001,0.998,0.0,0.0
thermostat,8,4,pso,0.04072340633421451,0.00022294611783831876,0.08557323783398267,0.5984749520803945,10,28,1.4564271976005991,0.009203318077803198,0.0015255530129672007,0.0,0.0015255530129672007,0.0,0.9990000000000001,0.998,0.0,0.0
thermostat,8,5,pso,0.049999999999999996,0.0001680599529994724,0.06261136942253177,0.6,9,31,1.5007675206884379,0.009203318077803198,0.0015255530129672007,0.0,0.0015255530129672007,0.0,0.9990000000000001,0.998,0.0,0.0
thermostat,8,6,pso,0.04074400931856847,0.0001920891479790328,0.06938610078632212,0.6,8,51,1.5024487609776296,0.009203318077803198,0.0015255530129672007,0.0,0.0015255530129672007,0.0,0.9990000000000001,0.998,0.0,0.0
thermostat,8,7,pso,0.04133888309974326,5.642570708551856e-05,0.08282630785617098,0.6,8,54,1.5386866023956398,0.009203318077803198,0.0015255530129672007,0.0,0.0015255530129672007,0.0,0.9990000000000001,0.998,0.0,0.0
thermostat,8,8,pso,0.049999999999999996,0.00013614685085909932,0.08494732238007928,0.6,9,30,1.4496979930456488,0.009203318077803198,0.0015255530129672007,0.0,0.0015255530129672007,0.0,0.9990000000000001,0.998,0.0,0.0
thermostat,9,1,pso,0.0360768090752774,0.0017079468176463511,0.09165771322001266,0.6,25,27,1.4248926471874697,0.009203318077803198,0.0015255530129672007,0.0,0.0015255530129672007,0.0,0.9990000000000001,0.998,0.0,0.0
thermostat,9,2,pso,0.04189398240184566,0.0002493334725939491,0.09890031294303041,0.5867959466990722,13,41,1.444911401462041,0.009203318077803198,0.0015255530129672007,0.0,0.0015255530129672007,0.0,0.9990000000000001,0.998,0.0,0.0
thermostat,9,3,pso,0.04392439754307662,6.063739420177452e-05,0.05815271645472007,0.6,35,41,1.493317716796643,0.009203318077803198,0.0015255530129672007,0.0,0.0015255530129672007,0.0,0.9990000000000001,0.998,0.0,0.0
thermostat,9,4,pso,0.03329055162168775,0.00022724123647206213,0.08553994768500561,0.5991733480421361,10,28,1.4533658691257927,0.009203318077803198,0.0015255530129672007,0.0,0.0015255530129672007,0.0,0.9990000000000001,0.998,0.0,0.0
thermostat,9,5,pso,0.049999999999999996,0.00010323444846461503,0.03036625140355745,0.6,12,29,1.4581514188290208,0.009203318077803198,0.0015255530129672007,0.0,0.0015255530129672007,0.0,0.9990000000000001,0.998,0.0,0.0
thermostat,9,6,pso,0.02791126605637519,0.0002653734921062885,0.06345317314203333,0.6,10,33,1.477913938476183,0.009203318077803198,0.0015255530129672007,0.0,0.0015255530129672007,0.0,0.9990000000000001,0.998,0.0,0.0
thermostat,9,7,pso,0.033870716893797045,5.468699309176374e-05,0.09625128250189921,0.6,20,36,1.4896551360339394,0.009203318077803198,0.0015255530129672007,0.0,0.0015255530129672007,0.0,0.9990000000000001,0.998,0.0,0.0
thermostat,9,8,pso,0.049999999999999996,5.41588863783645e-05,0.07725181763148974,0.6,13,26,1.4498313808309118,0.009203318077803198,0.0015255530129672007,0.0,0.0015255530129672007,0.0,0.9990000000000001,0.998,0.0,0.0
thermostat,10,1,pso,0.030508686822485385,0.0015827077505190638,0.09334148459129546,0.6,25,16,1.4468655980772032,0.009203318077803198,0.0015255530129672007,0.0,0.0015255530129672007,0.0,0.9990000000000001,0.998,0.0,0.0
thermostat,10,2,pso,0.03695506696586386,0.00032316197668568554,0.0883780034274113,0.5966787519894436,12,41,1.5336775186879026,0.009203318077803198,0.0015255530129672007,0.0,0.0015255530129672007,0.0,0.9990000000000001,0.998,0.0,0.0
thermostat,10,3,pso,0.0415310758417093,4.6815598626801e-05,0.056164032101789274,0.6,53,67,1.3871340369509855,0.009203318077803198,0.0015255530129672007,0.0,0.0015255530129672007,0.0,0.9990000000000001,0.998,0.0,0.0
thermostat,10,4,pso,0.04029925536982953,0.00024172090160119028,0.08448141373202821,0.5994220533884319,10,31,1.4529579081417086,0.009203318077803198,0.0015255530129672007,0.0,0.0015255530129672007,0.0,0.9990000000000001,0.998,0.0,0.0
thermostat,10,5,pso,0.026445949568944145,0.00014166493764790317,0.009811669323078902,0.6,11,34,1.4634796411373885,0.009203318077803198,0.0015255530129672007,0.0,0.0015255530129672007,0.0,0.9990000000000001,0.998,0.0,0.0
thermostat,10,6,pso,0.02231576103323927,0.0001973472364877608,0.060994958471691486,0.6,11,34,1.4206677907238947,0.009203318077803198,0.0015255530129672007,0.0,0.0015255530129672007,0.0,0.9990000000000001,0.998,0.0,0.0
thermostat,10,7,pso,0.03244423717995822,8.607417705022365e-05,0.09122312685095714,0.6,23,59,1.4116612772623485,0.009203318077803198,0.0015255530129672007,0.0,0.0015255530129672007,0.0,0.9990000000000001,0.998,0.0,0.0
thermostat,10,8,pso,0.04560762711132707,2.0291025626490414e-05,0.06659331314370047,0.6,12,29,1.5503598397820226,0.009203318077803198,0.0015255530129672007,0.0,0.0015255530129672007,0.0,0.9990000000000001,0.998,0.0,0.0
baby_monitor,0,0,conservative,0.002,1e-05,0.03,0.35,32,64,1.3,2.9999999999996697e-05,0.0,0.0,0.0,0.0,0.9994000000000001,0.998,0.0,0.0
baby_monitor,1,1,pso,0.0008792270149897117,3.925779721254291e-05,0.016861254849795337,0.5861327766649899,17,112,1.0978271626426392,5.9999999999998944e-05,0.0,0.0,0.0,0.0,0.9988,0.998,0.0,0.0
baby_monitor,1,2,pso,0.002370794452061328,0.0003626273293602235,0.03170293387736233,0.5797212738308246,31,121,1.5560492156521362,5.9999999999998944e-05,0.0,0.0,0.0,0.0,0.9988,0.998,0.0,0.0
baby_monitor,1,3,pso,0.013493154346260734,1.108620488952592e-05,0.05450174560029667,0.5553398348039011,37,38,1.108475938388426,2.9999999999996697e-05,0.0,0.0,0.0,0.0,0.9994000000000001,0.998,0.0,0.0
baby_monitor,1,4,pso,0.024533543645092193,1.587611998900551e-05,0.02568035082150549,0.2415407474842009,25,125,1.1659750681325864,2.9999999999996697e-05,0.0,0.0,0.0,0.0,0.9994000000000001,0.998,0.0,0.0
baby_monitor,1,5,pso,0.01164099893170794,0.0005831446431698233,0.011856836428641854,0.21595179793775066,51,67,1.1727277603700847,2.9999999999996697e-05,0.0,0.0,0.0,0.0,0.9994000000000001,0.998,0.0,0.0
baby_monitor,1,6,pso,0.0013249992865605248,0.0018337611715990951,0.034660488992343454,0.3853787516078614,14,118,1.1996721016812353,4.3333333333328564e-05,0.0,0.0,0.0,0.0,0.9991333333333334,0.998,0.0,0.0
baby_monitor,1,7,pso,0.019074454138460685,0.0012111753524943385,0.009263636023585086,0.5900766547667118,58,79,1.4345884991071052,4.666666666665598e-05,0.0,0.0,0.0,0.0,0.9990666666666669,0.998,0.0,0.0
baby_monitor,1,8,pso,0.0017937347701550803,0.0004626634794272663,0.018192312085537236,0.2964708184905557,47,59,1.422708935644581,2.9999999999996697e-05,0.0,0.0,0.0,0.0,0.9994000000000001,0.998,0.0,0.0
baby_monitor,2,1,pso,0.0011835468097694227,1.2078008572567078e-05,0.024590746152923768,0.5388139071565834,21,21,1.1046780990371525,5.9999999999998944e-05,0.0,0.0,0.0,0.0,0.9988,0.998,0.0,0.0
baby_monitor,2,2,pso,0.03423509610213115,2.9972867150065272e-05,0.033917287382758676,0.568836418160263,36,117,1.4431513017662219,2.9999999999996697e-05,0.0,0.0,0.0,0.0,0.9994000000000001,0.998,0.0,0.0
baby_monitor,2,3,pso,0.010548679834807199,1e-05,0.049572058725382916,0.562296954285661,35,31,1.0698903151837458,2.9999999999996697e-05,0.0,0.0,0.0,0.0,0.9994000000000001,0.998,0.0,0.0
baby_monitor,2,4,pso,0.013345408845351745,1.4137775036249248e-05,0.036131139085965824,0.3447293440760927,33,63,1.164636303077168,2.9999999999996697e-05,0.0,0.0,0.0,0.0,0.9994000000000001,0.998,0.0,0.0
baby_monitor,2,5,pso,0.01935996723228968,1e-05,0.06367330742841623,0.42737189349099736,41,51,1.172444716945053,2.9999999999996697e-05,0.0,0.0,0.0,0.0,0.9994000000000001,0.998,0.0,0.0
baby_monitor,2,6,pso,0.026268196821376755,1e-05,0.057645968417725464,0.47836138177614185,28,108,1.0845171998173324,2.9999999999996697e-05,0.0,0.0,0.0,0.0,0.9994000000000001,0.998,0.0,0.0
baby_monitor,2,7,pso,0.02255215083933169,1.890939958650124e-05,0.0582942299637109,0.5748985973202322,41,46,1.3629258730204337,3.99999999999956e-05,0.0,0.0,0.0,0.0,0.9992000000000001,0.998,0.0,0.0
baby_monitor,2,8,pso,0.018333584847229644,0.00012596570931415772,0.0331496104027823,0.3747130071137443,42,34,1.0730125860461464,2.9999999999996697e-05,0.0,0.0,0.0,0.0,0.9994000000000001,0.998,0.0,0.0
baby_monitor,3,1,pso,0.02472871557757046,1.0328554214347268e-05,0.07150019134939486,0.5600177903998177,40,73,1.1087354504385478,2.9999999999996697e-05,0.0,0.0,0.0,0.0,0.9994000000000001,0.998,0.0,0.0
baby_monitor,3,2,pso,0.049999999999999996,1e-05,0.05649884890828817,0.5577646168383178,40,72,1.2030632211261774,2.9999999999996697e-05,0.0,0.0,0.0,0.0,0.9994000000000001,0.998,0.0,0.0
baby_monitor,3,3,pso,0.013145446144618544,1.0246860663446798e-05,0.059868790969056,0.5592598610870806,35,34,1.1074980113848925,2.9999999999996697e-05,0.0,0.0,0.0,0.0,0.9994000000000001,0.998,0.0,0.0
baby_monitor,3,4,pso,0.01319623178912393,1.2923556700496687e-05,0.04440937656414106,0.4358613529572769,37,56,1.1235436717983314,2.9999999999996697e-05,0.0,0.0,0.0,0.0,0.9994000000000001,0.998,0.0,0.0
baby_monitor,3,5,pso,0.024123565200189444,1e-05,0.1,0.6,45,27,1.1161064052031193,3.99999999999956e-05,0.0,0.0,0.0,0.0,0.9992000000000001,0.998,0.0,0.0
baby_monitor,3,6,pso,0.049999999999999996,1e-05,0.07806412093675999,0.5914534669097525,44,16,1.0202236658983324,3.99999999999956e-05,0.0,0.0,0.0,0.0,0.9992000000000001,0.998,0.0,0.0
baby_monitor,3,7,pso,0.020938498943792735,1e-05,0.1,0.5485267236256948,24,22,1.2396306402543045,2.9999999999996697e-05,0.0,0.0,0.0,0.0,0.9994000000000001,0.998,0.0,0.0
baby_monitor,3,8,pso,0.003511381613151966,5.452609000432547e-05,0.04201141546039831,0.5496891049074799,37,42,1.0,2.9999999999996697e-05,0.0,0.0,0.0,0.0,0.9994000000000001,0.998,0.0,0.0
baby_monitor,4,1,pso,0.049999999999999996,1e-05,0.1,0.5721563756431882,50,88,1.1114005886145384,3.333333333332411e-05,0.0,0.0,0.0,0.0,0.9993333333333335,0.998,0.0,0.0
baby_monitor,4,2,pso,0.030029307172914205,1e-05,0.05624610991322997,0.5523427674303919,41,73,1.0409803435920835,2.9999999999996697e-05,0.0,0.0,0.0,0.0,0.9994000000000001,0.998,0.0,0.0
baby_monitor,4,3,pso,0.015896401478689186,1.1962459141586935e-05,0.06394454506078755,0.5457924117930887,39,40,1.1344321937349322,2.9999999999996697e-05,0.0,0.0,0.0,0.0,0.9994000000000001,0.998,0.0,0.0
baby_monitor,4,4,pso,0.0332072701274699,1.2095342006210157e-05,0.032880275492985014,0.3068508772650831,32,102,1.107393962027758,2.9999999999996697e-05,0.0,0.0,0.0,0.0,0.9994000000000001,0.998,0.0,0.0
baby_monitor,4,5,pso,0.013985451784847001,0.00015993392899595055,0.006963412780955578,0.5521131298921912,49,39,1.0760708462036996,3.333333333332411e-05,0.0,0.0,0.0,0.0,0.9993333333333335,0.998,0.0,0.0
baby_monitor,4,6,pso,0.023990727201545367,1e-05,0.05177743569456815,0.5179531101683023,43,61,1.0941816370090687,2.9999999999996697e-05,0.0,0.0,0.0,0.0,0.9994000000000001,0.998,0.0,0.0
baby_monitor,4,7,pso,0.012101651635055414,1e-05,0.1,0.5360733444458828,23,24,1.126006664281274,2.9999999999996697e-05,0.0,0.0,0.0,0.0,0.9994000000000001,0.998,0.0,0.0
baby_monitor,4,8,pso,0.0007715920778927873,0.000545871129166079,0.0573361975763718,0.2963928519124953,47,50,1.2435445266511305,5.666666666666043e-05,0.0,0.0,0.0,0.0,0.9988666666666668,0.998,0.0,0.0
baby_monitor,5,1,pso,0.030827875746649705,1e-05,0.07534594348622699,0.5657525163429376,45,49,1.1060384896399456,2.9999999999996697e-05,0.0,0.0,0.0,0.0,0.9994000000000001,0.998,0.0,0.0
baby_monitor,5,2,pso,0.01475976789204031,1.2900048308049738e-05,0.03251283099407882,0.5764946780388102,35,68,1.51046600175515,3.99999999999956e-05,0.0,0.0,0.0,0.0,0.9992000000000001,0.998,0.0,0.0
baby_monitor,5,3,pso,0.013491227070221603,1.1541925752246612e-05,0.04995732575115176,0.5445482052006752,38,39,1.1306535574817993,2.9999999999996697e-05,0.0,0.0,0.0,0.0,0.9994000000000001,0.998,0.0,0.0
baby_monitor,5,4,pso,0.02851565682945918,1.1341126768177892e-05,0.027591859115292557,0.3849395228267424,31,128,1.1684033869195871,2.9999999999996697e-05,0.0,0.0,0.0,0.0,0.9994000000000001,0.998,0.0,0.0
baby_monitor,5,5,pso,0.00879871190060937,0.0018142065236499074,0.004999999999999999,0.15,40,77,1.0899098653690305,2.9999999999996697e-05,0.0,0.0,0.0,0.0,0.9994000000000001,0.998,0.0,0.0
baby_monitor,5,6,pso,0.015318254715293371,1e-05,0.04427840947913293,0.47845420555209417,18,79,1.1606536346399658,2.9999999999996697e-05,0.0,0.0,0.0,0.0,0.9994000000000001,0.998,0.0,0.0
baby_monitor,5,7,pso,0.017766662292546448,1e-05,0.05353652744969994,0.5471153302933388,35,39,1.0827412332586246,2.9999999999996697e-05,0.0,0.0,0.0,0.0,0.9994000000000001,0.998,0.0,0.0
baby_monitor,5,8,pso,0.006403417229886966,0.0009023986906096445,0.06251408757374399,0.3033674887663204,45,55,1.6,2.9999999999996697e-05,0.0,0.0,0.0,0.0,0.9994000000000001,0.998,0.0,0.0
baby_monitor,6,1,pso,0.00797837787203185,1.0484796680999476e-05,0.04704248219426635,0.559703400420242,36,22,1.1059501381538104,2.9999999999996697e-05,0.0,0.0,0.0,0.0,0.9994000000000001,0.998,0.0,0.0
baby_monitor,6,2,pso,0.011396431268643195,2.4992394881665165e-05,0.030530604474199016,0.5820602686295773,34,98,1.2946515801026532,3.99999999999956e-05,0.0,0.0,0.0,0.0,0.9992000000000001,0.998,0.0,0.0
baby_monitor,6,3,pso,0.012029832907050973,1.0879102247277717e-05,0.04968442741792751,0.556482509314608,36,38,1.110938746862872,2.9999999999996697e-05,0.0,0.0,0.0,0.0,0.9994000000000001,0.998,0.0,0.0
baby_monitor,6,4,pso,0.013296902224884615,1.6784946091662722e-05,0.04444076956620258,0.3613408194360804,33,46,1.183580917352268,2.9999999999996697e-05,0.0,0.0,0.0,0.0,0.9994000000000001,0.998,0.0,0.0
baby_monitor,6,5,pso,0.010598116550587802,0.0007400726688785267,0.0646454599396913,0.15,40,60,1.183209879449705,2.9999999999996697e-05,0.0,0.0,0.0,0.0,0.9994000000000001,0.998,0.0,0.0
baby_monitor,6,6,pso,0.018925262849139035,1e-05,0.05115670832614433,0.49382490940688584,32,62,1.0418637716584984,2.9999999999996697e-05,0.0,0.0,0.0,0.0,0.9994000000000001,0.998,0.0,0.0
baby_monitor,6,7,pso,0.024734405013936887,1e-05,0.04023175259752924,0.5656402388877556,40,28,1.2831752387829045,2.9999999999996697e-05,0.0,0.0,0.0,0.0,0.9994000000000001,0.998,0.0,0.0
baby_monitor,6,8,pso,0.008210870443101089,1e-05,0.04634667024756061,0.6,41,39,1.01936056029765,3.99999999999956e-05,0.0,0.0,0.0,0.0,0.9992000000000001,0.998,0.0,0.0
baby_monitor,7,1,pso,0.01826342287260996,1.1097075397860089e-05,0.06213833110387408,0.5495647056069383,34,20,1.109175708619815,2.9999999999996697e-05,0.0,0.0,0.0,0.0,0.9994000000000001,0.998,0.0,0.0
baby_monitor,7,2,pso,0.04166628666611809,2.2606509697092407e-05,0.03072666709967914,0.5825176560525888,36,33,1.2733856949213318,3.99999999999956e-05,0.0,0.0,0.0,0.0,0.9992000000000001,0.998,0.0,0.0
baby_monitor,7,3,pso,0.01280815725144502,1.0714774803291046e-05,0.059911436736946315,0.5630421916130472,36,37,1.0963461292074883,2.9999999999996697e-05,0.0,0.0,0.0,0.0,0.9994000000000001,0.998,0.0,0.0
baby_monitor,7,4,pso,0.01425928940148977,1.7597894240750918e-05,0.044951183973978175,0.3787975460096745,29,16,1.1479089882600986,2.9999999999996697e-05,0.0,0.0,0.0,0.0,0.9994000000000001,0.998,0.0,0.0
baby_monitor,7,5,pso,0.01705535478948008,1e-05,0.1,0.15,46,32,1.1965938042087847,2.9999999999996697e-05,0.0,0.0,0.0,0.0,0.9994000000000001,0.998,0.0,0.0
baby_monitor,7,6,pso,0.017386625066709478,1e-05,0.06735707395931245,0.5756973153910253,44,25,1.0243185160647865,3.99999999999956e-05,0.0,0.0,0.0,0.0,0.9992000000000001,0.998,0.0,0.0
baby_monitor,7,7,pso,0.017927356235643014,1e-05,0.1,0.5745030957606811,23,24,1.2076505033984486,3.99999999999956e-05,0.0,0.0,0.0,0.0,0.9992000000000001,0.998,0.0,0.0
baby_monitor,7,8,pso,0.005213393079049997,1e-05,0.019820421411681808,0.38586850103615095,43,45,1.1016016224279395,2.9999999999996697e-05,0.0,0.0,0.0,0.0,0.9994000000000001,0.998,0.0,0.0
baby_monitor,8,1,pso,0.031165389444837502,1.1240191781987144e-05,0.07823340399583631,0.5580974022759164,37,58,1.1098968071372364,2.9999999999996697e-05,0.0,0.0,0.0,0.0,0.9994000000000001,0.998,0.0,0.0
baby_monitor,8,2,pso,0.049999999999999996,2.026736970404327e-05,0.05804779343643254,0.5552376683183664,38,42,1.3820044604426163,2.9999999999996697e-05,0.0,0.0,0.0,0.0,0.9994000000000001,0.998,0.0,0.0
baby_monitor,8,3,pso,0.01418319150312859,1.1301753384496846e-05,0.060461328214996446,0.5534893256607628,39,39,1.1061589484165442,2.9999999999996697e-05,0.0,0.0,0.0,0.0,0.9994000000000001,0.998,0.0,0.0
baby_monitor,8,4,pso,0.022801390813203194,1.011080313429209e-05,0.036667561398112496,0.30917805266042625,35,16,1.130479307747655,2.9999999999996697e-05,0.0,0.0,0.0,0.0,0.9994000000000001,0.998,0.0,0.0
baby_monitor,8,5,pso,0.01502855858707178,1e-05,0.1,0.2323141488412813,50,33,1.1333383398425447,2.9999999999996697e-05,0.0,0.0,0.0,0.0,0.9994000000000001,0.998,0.0,0.0
baby_monitor,8,6,pso,0.021045236813118373,1e-05,0.06250320070844761,0.6,26,84,1.0482054386036892,3.99999999999956e-05,0.0,0.0,0.0,0.0,0.9992000000000001,0.998,0.0,0.0
baby_monitor,8,7,pso,0.014819790085021475,1e-05,0.1,0.525499583418153,28,35,1.174858568438016,2.9999999999996697e-05,0.0,0.0,0.0,0.0,0.9994000000000001,0.998,0.0,0.0
baby_monitor,8,8,pso,0.00394688410313849,1e-05,0.014792773504178442,0.17081721202421515,40,55,1.4072409763012084,2.9999999999996697e-05,0.0,0.0,0.0,0.0,0.9994000000000001,0.998,0.0,0.0
baby_monitor,9,1,pso,0.02009735626582009,1.0610753464190552e-05,0.08558706556204118,0.5629351884932302,44,71,1.1085044730427553,2.9999999999996697e-05,0.0,0.0,0.0,0.0,0.9994000000000001,0.998,0.0,0.0
baby_monitor,9,2,pso,0.025452688698658486,1.746250293711184e-05,0.08427616839475088,0.5533422867190199,36,102,1.306184820157542,2.9999999999996697e-05,0.0,0.0,0.0,0.0,0.9994000000000001,0.998,0.0,0.0
baby_monitor,9,3,pso,0.014411116471162416,1.1314423599432502e-05,0.05174132586519047,0.5501705959992478,39,39,1.1160520397743068,2.9999999999996697e-05,0.0,0.0,0.0,0.0,0.9994000000000001,0.998,0.0,0.0
baby_monitor,9,4,pso,0.023059383741707105,1.3725322490386781e-05,0.03759506951664933,0.34877382663384393,25,66,1.1270509933418018,2.9999999999996697e-05,0.0,0.0,0.0,0.0,0.9994000000000001,0.998,0.0,0.0
baby_monitor,9,5,pso,0.012395126687975369,1e-05,0.0688797232497992,0.6,53,60,1.1007423511667276,3.99999999999956e-05,0.0,0.0,0.0,0.0,0.9992000000000001,0.998,0.0,0.0
baby_monitor,9,6,pso,0.017920044858139125,1e-05,0.05066708200953436,0.4808846380763169,17,128,1.1208120907070513,2.9999999999996697e-05,0.0,0.0,0.0,0.0,0.9994000000000001,0.998,0.0,0.0
baby_monitor,9,7,pso,0.016563770080001206,1e-05,0.05588980188450165,0.5333981094086637,32,42,1.0746691685258838,2.9999999999996697e-05,0.0,0.0,0.0,0.0,0.9994000000000001,0.998,0.0,0.0
baby_monitor,9,8,pso,0.003960892395431714,5.9853595619057206e-05,0.018296875567802,0.4618993227100693,39,59,1.5851600763083369,2.9999999999996697e-05,0.0,0.0,0.0,0.0,0.9994000000000001,0.998,0.0,0.0
